game_date,player_on_id,player_off_id,sub_min,min_off,sub_reason
2005-08-06,HarrisonDanny19821104,GoodisonIan19721121,61.0,,
2005-08-09,WhitmoreTheodore19720805,AistonSam19761121,80.0,,
2005-08-09,HarrisonDanny19821104,RankineMark19690930,66.0,,
2005-08-12,JenningsSteven19841028,McAteerJason19710618,72.0,,
2005-08-12,HarrisonDanny19821104,RankineMark19690930,56.0,,
2005-08-12,DaviesSteve19871229,HumeIain19831030,80.0,,
2005-08-20,BruceAlex19840928,LinwoodPaul19831024,45.0,,
2005-08-20,JenningsSteven19841028,JacksonMike19731204,58.0,,
2005-08-20,DaviesSteve19871229,HumeIain19831030,66.0,,
2005-08-23,BruceAlex19840928,RankineMark19690930,70.0,,
2005-08-23,HumeIain19831030,DaviesSteve19871229,67.0,,
2005-08-27,DagnallChris19860415,AistonSam19761121,89.0,,
2005-08-27,DaviesSteve19871229,HumeIain19831030,83.0,,
2005-08-29,WhitmoreTheodore19720805,RobertsGareth19780206,45.0,,
2005-08-29,DagnallChris19860415,GreenacreChris19771223,81.0,,
2005-08-29,DaviesSteve19871229,HumeIain19831030,64.0,,
2005-09-02,WhitmoreTheodore19720805,JenningsSteven19841028,57.0,,
2005-09-02,DagnallChris19860415,FaceyDelroy19800422,73.0,,
2005-09-09,JenningsSteven19841028,TremarcoCarl19851011,80.0,,
2005-09-09,HarrisonDanny19821104,RankineMark19690930,72.0,,
2005-09-17,RankineMark19690930,McAteerJason19710618,45.0,,
2005-09-17,JenningsSteven19841028,BruceAlex19840928,45.0,,
2005-09-17,DagnallChris19860415,SummerbeeNicky19710826,77.0,,
2005-09-24,McAteerJason19710618,HarrisonDanny19821104,23.0,,
2005-09-24,JenningsSteven19841028,SummerbeeNicky19710826,76.0,,
2005-09-27,JenningsSteven19841028,RankineMark19690930,73.0,,
2005-10-01,AistonSam19761121,SummerbeeNicky19710826,45.0,82.0,
2005-10-01,DagnallChris19860415,AistonSam19761121,82.0,,
2005-10-07,SummerbeeNicky19710826,GoodisonIan19721121,54.0,,
2005-10-07,AistonSam19761121,McAteerJason19710618,54.0,,
2005-10-15,SummerbeeNicky19710826,GoodisonIan19721121,76.0,,
2005-10-15,AistonSam19761121,RankineMark19690930,76.0,,
2005-10-15,WhitmoreTheodore19720805,ZolaCalvin19841231,62.0,,
2005-10-18,ZolaCalvin19841231,AistonSam19761121,90.0,,
2005-10-18,DaviesSteve19871229,GreenacreChris19771223,86.0,,
2005-10-22,ZolaCalvin19841231,AistonSam19761121,61.0,,
2005-10-22,OLearyStephen19870202,RankineMark19690930,73.0,,
2005-10-22,DaviesSteve19871229,GreenacreChris19771223,61.0,,
2005-10-29,GoodisonIan19721121,DaviesSteve19871229,69.0,,
2005-11-06,AistonSam19761121,RankineMark19690930,71.0,,
2005-11-06,DagnallChris19860415,DaviesSteve19871229,79.0,,
2005-11-12,ZolaCalvin19841231,FaceyDelroy19800422,73.0,,
2005-11-12,AistonSam19761121,HarrisonDanny19821104,61.0,,
2005-11-12,GoodisonIan19721121,DaviesSteve19871229,89.0,,
2005-11-19,FrancisSimon19850216,LinwoodPaul19831024,78.0,,
2005-11-19,ZolaCalvin19841231,FaceyDelroy19800422,87.0,,
2005-11-19,DagnallChris19860415,GreenacreChris19771223,89.0,,
2005-11-22,DagnallChris19860415,JenningsSteven19841028,60.0,,
2005-11-26,ZolaCalvin19841231,FaceyDelroy19800422,89.0,,
2005-11-26,JenningsSteven19841028,AistonSam19761121,70.0,,
2005-11-26,DaviesSteve19871229,GreenacreChris19771223,86.0,,
2005-12-06,AistonSam19761121,HarrisonDanny19821104,80.0,,
2005-12-06,TremarcoCarl19851011,JacksonMike19731204,42.0,,
2005-12-10,ZolaCalvin19841231,DaviesSteve19871229,82.0,,
2005-12-10,DaviesSteve19871229,GreenacreChris19771223,21.0,82.0,
2005-12-17,AistonSam19761121,ZolaCalvin19841231,77.0,,
2005-12-17,DaviesSteve19871229,SharpsIan19801023,56.0,,
2005-12-20,WhitmoreTheodore19720805,TremarcoCarl19851011,100.0,,
2005-12-20,BrownPaul19840910,AistonSam19761121,82.0,,
2005-12-26,LinwoodPaul19831024,GoodisonIan19721121,45.0,,
2005-12-26,DaviesSteve19871229,FaceyDelroy19800422,58.0,,
2005-12-28,ZolaCalvin19841231,LinwoodPaul19831024,45.0,,
2005-12-28,AistonSam19761121,JenningsSteven19841028,45.0,,
2005-12-28,TremarcoCarl19851011,McAteerJason19710618,88.0,,
2005-12-31,McAteerJason19710618,RankineMark19690930,83.0,,
2005-12-31,JenningsSteven19841028,DaviesSteve19871229,66.0,,
2005-12-31,GoodisonIan19721121,AistonSam19761121,66.0,,
2006-01-02,JenningsSteven19841028,ZolaCalvin19841231,73.0,,
2006-01-02,GoodisonIan19721121,AistonSam19761121,82.0,,
2006-01-02,DaviesSteve19871229,TremarcoCarl19851011,52.0,,
2006-01-07,RankineMark19690930,McAteerJason19710618,79.0,,
2006-01-07,FaceyDelroy19800422,ZolaCalvin19841231,68.0,,
2006-01-07,OLearyStephen19870202,HarrisonDanny19821104,81.0,,
2006-01-14,RankineMark19690930,OLearyStephen19870202,15.0,,
2006-01-14,AistonSam19761121,HarrisonDanny19821104,81.0,,
2006-01-14,FaceyDelroy19800422,ZolaCalvin19841231,59.0,,
2006-01-21,AistonSam19761121,McAteerJason19710618,75.0,,
2006-01-21,LinwoodPaul19831024,ZolaCalvin19841231,75.0,,
2006-02-03,McAteerJason19710618,AistonSam19761121,57.0,,
2006-02-03,JenningsSteven19841028,OLearyStephen19870202,75.0,,
2006-02-03,FaceyDelroy19800422,TremarcoCarl19851011,57.0,,
2006-02-11,RankineMark19690930,FaceyDelroy19800422,87.0,,
2006-02-11,AistonSam19761121,McAteerJason19710618,62.0,,
2006-02-14,DaviesSteve19871229,FaceyDelroy19800422,75.0,,
2006-02-18,JenningsSteven19841028,RankineMark19690930,66.0,,
2006-02-18,DaviesSteve19871229,AistonSam19761121,66.0,,
2006-02-25,McAteerJason19710618,RankineMark19690930,73.0,,
2006-02-25,ZolaCalvin19841231,OLearyStephen19870202,56.0,,
2006-03-07,FaceyDelroy19800422,ZolaCalvin19841231,80.0,,
2006-03-07,GoodisonIan19721121,TremarcoCarl19851011,75.0,,
2006-03-07,HarrisonDanny19821104,AistonSam19761121,75.0,,
2006-03-11,JenningsSteven19841028,McAteerJason19710618,68.0,,
2006-03-11,FaceyDelroy19800422,ZolaCalvin19841231,71.0,,
2006-03-11,HarrisonDanny19821104,TremarcoCarl19851011,88.0,,
2006-03-17,JenningsSteven19841028,TremarcoCarl19851011,45.0,,
2006-03-17,FaceyDelroy19800422,AistonSam19761121,45.0,,
2006-03-25,FaceyDelroy19800422,ZolaCalvin19841231,62.0,,
2006-03-25,HarrisonDanny19821104,McAteerJason19710618,79.0,,
2006-03-31,AistonSam19761121,FaceyDelroy19800422,81.0,,
2006-03-31,GoodisonIan19721121,SharpsIan19801023,45.0,,
2006-03-31,DaviesSteve19871229,ZolaCalvin19841231,68.0,,
2006-04-08,AistonSam19761121,GoodisonIan19721121,80.0,,
2006-04-08,HarrisonDanny19821104,ZolaCalvin19841231,22.0,,
2006-04-08,DaviesSteve19871229,OLearyStephen19870202,79.0,,
2006-04-15,AistonSam19761121,OLearyStephen19870202,56.0,,
2006-04-15,TremarcoCarl19851011,DaviesSteve19871229,72.0,,
2006-04-17,McAteerJason19710618,TremarcoCarl19851011,57.0,,
2006-04-17,HarrisonDanny19821104,AistonSam19761121,10.0,,
2006-04-17,DaviesSteve19871229,RavenDavid19850310,88.0,,
2006-04-22,TremarcoCarl19851011,DaviesSteve19871229,67.0,,
2006-05-06,McAteerJason19710618,TremarcoCarl19851011,45.0,,
2006-05-06,JamesOliver19870113,LinwoodPaul19831024,80.0,,
2006-05-06,DaviesSteve19871229,FaceyDelroy19800422,69.0,,
2006-08-05,TremarcoCarl19851011,EllisonKevin19790223,69.0,,
2006-08-05,ZolaCalvin19841231,TaylorGareth19730225,84.0,,
2006-08-08,McAteerJason19710618,MullinJohn19750811,73.0,,
2006-08-08,ZolaCalvin19841231,StockdaleRobbie19791130,81.0,,
2006-08-12,TremarcoCarl19851011,EllisonKevin19790223,78.0,,
2006-08-12,ZolaCalvin19841231,GreenacreChris19771223,77.0,,
2006-08-19,McAteerJason19710618,McLarenPaul19761117,47.0,,
2006-08-22,ZolaCalvin19841231,ShukerChris19820509,61.0,,
2006-08-22,JenningsSteven19841028,McAteerJason19710618,102.0,,
2006-08-22,DaviesSteve19871229,EllisonKevin19790223,116.0,,
2006-08-26,TremarcoCarl19851011,EllisonKevin19790223,88.0,,
2006-08-26,McAteerJason19710618,ShukerChris19820509,89.0,,
2006-09-02,McAteerJason19710618,McLarenPaul19761117,76.0,,
2006-09-16,JenningsSteven19841028,McLarenPaul19761117,23.0,,
2006-09-16,DaviesSteve19871229,EllisonKevin19790223,18.0,,
2006-09-23,GreenacreChris19771223,ZolaCalvin19841231,72.0,,
2006-09-26,CansdellSherriffShane19821110,McCreadyChris19810905,50.0,,
2006-09-26,JenningsSteven19841028,MullinJohn19750811,85.0,,
2006-09-30,DaviesSteve19871229,EllisonKevin19790223,70.0,,
2006-10-17,TremarcoCarl19851011,EllisonKevin19790223,89.0,,
2006-10-17,MullinJohn19750811,DaviesSteve19871229,70.0,,
2006-10-17,JenningsSteven19841028,HarrisonDanny19821104,70.0,,
2006-10-21,TaylorGareth19730225,McAteerJason19710618,66.0,,
2006-10-21,HarrisonDanny19821104,MullinJohn19750811,49.0,,
2006-10-21,DaviesSteve19871229,EllisonKevin19790223,14.0,,
2006-10-28,McAteerJason19710618,EllisonKevin19790223,72.0,,
2006-10-28,DaviesSteve19871229,GreenacreChris19771223,82.0,,
2006-10-31,GreenacreChris19771223,EllisonKevin19790223,11.0,,
2006-10-31,GoodisonIan19721121,JenningsSteven19841028,30.0,,
2006-10-31,HarrisonDanny19821104,DaviesSteve19871229,86.0,,
2006-11-03,TremarcoCarl19851011,DaviesSteve19871229,80.0,,
2006-11-11,JonesMike19870815,McLarenPaul19761117,76.0,,
2006-11-18,McAteerJason19710618,DaviesSteve19871229,71.0,,
2006-11-24,ZolaCalvin19841231,DaviesSteve19871229,83.0,,
2006-12-02,ZolaCalvin19841231,EllisonKevin19790223,76.0,,
2006-12-05,StockdaleRobbie19791130,ShukerChris19820509,77.0,,
2006-12-09,TremarcoCarl19851011,StockdaleRobbie19791130,53.0,,
2006-12-09,ZolaCalvin19841231,GreenacreChris19771223,62.0,,
2006-12-23,ZolaCalvin19841231,StockdaleRobbie19791130,81.0,,
2006-12-23,DaviesSteve19871229,EllisonKevin19790223,66.0,,
2006-12-26,TremarcoCarl19851011,CansdellSherriffShane19821110,67.0,,
2006-12-26,ZolaCalvin19841231,DaviesSteve19871229,81.0,,
2006-12-26,AchterbergJohn19710708,WardGavin19700630,68.0,,
2006-12-30,WardGavin19700630,AchterbergJohn19710708,33.0,,Injury
2006-12-30,TremarcoCarl19851011,DaviesSteve19871229,68.0,,
2006-12-30,EllisonKevin19790223,McCreadyChris19810905,78.0,,
2007-01-01,TremarcoCarl19851011,DaviesSteve19871229,77.0,,
2007-01-06,ZolaCalvin19841231,GreenacreChris19771223,63.0,,
2007-01-06,EllisonKevin19790223,DaviesSteve19871229,64.0,,
2007-01-13,EllisonKevin19790223,ShukerChris19820509,75.0,,
2007-01-13,CurranCraig19890823,DaviesSteve19871229,84.0,,
2007-01-16,GreenacreChris19771223,ZolaCalvin19841231,84.0,,
2007-01-19,TremarcoCarl19851011,GoodisonIan19721121,90.0,,
2007-01-19,GreenacreChris19771223,ZolaCalvin19841231,65.0,,
2007-01-19,EllisonKevin19790223,DaviesSteve19871229,83.0,,
2007-01-26,ZolaCalvin19841231,DaviesSteve19871229,81.0,,
2007-02-03,DaviesSteve19871229,ShukerChris19820509,75.0,,
2007-02-10,CansdellSherriffShane19821110,ThompsonJohn19811012,25.0,,
2007-02-10,HarrisonDanny19821104,EllisonKevin19790223,60.0,,
2007-02-17,WardGavin19700630,AchterbergJohn19710708,16.0,,Injury
2007-02-17,EllisonKevin19790223,GreenacreChris19771223,89.0,,
2007-02-17,HarrisonDanny19821104,StockdaleRobbie19791130,44.0,,
2007-02-20,ZolaCalvin19841231,TremarcoCarl19851011,80.0,,
2007-02-20,DaviesSteve19871229,McAteerJason19710618,65.0,,
2007-02-24,EllisonKevin19790223,McAteerJason19710618,68.0,,
2007-03-02,McAteerJason19710618,MullinJohn19750811,51.0,,
2007-03-02,ZolaCalvin19841231,TaylorGareth19730225,74.0,,
2007-03-02,DaviesSteve19871229,EllisonKevin19790223,70.0,,
2007-03-10,ZolaCalvin19841231,CansdellSherriffShane19821110,62.0,,
2007-03-10,DaviesSteve19871229,EllisonKevin19790223,81.0,,
2007-03-24,ZolaCalvin19841231,MullinJohn19750811,76.0,,
2007-03-24,HarrisonDanny19821104,ShukerChris19820509,76.0,,
2007-03-30,ZolaCalvin19841231,MullinJohn19750811,71.0,,
2007-03-30,DaviesSteve19871229,EllisonKevin19790223,60.0,,
2007-04-07,CansdellSherriffShane19821110,TremarcoCarl19851011,25.0,,
2007-04-07,EllisonKevin19790223,TaylorGareth19730225,62.0,,
2007-04-07,HarrisonDanny19821104,ShukerChris19820509,56.0,,
2007-04-09,DaviesSteve19871229,EllisonKevin19790223,62.0,,
2007-04-09,CurranCraig19890823,ShukerChris19820509,75.0,,
2007-04-14,DaviesSteve19871229,TaylorGareth19730225,76.0,,
2007-04-21,ShukerChris19820509,McCreadyChris19810905,65.0,,
2007-04-28,MullinJohn19750811,McLarenPaul19761117,88.0,,
2007-04-28,GreenacreChris19771223,ZolaCalvin19841231,59.0,,
2007-04-28,HinchliffeBen19881009,ShukerChris19820509,21.0,,
2007-05-05,McAteerJason19710618,ShukerChris19820509,71.0,,
2007-05-05,GreenacreChris19771223,ZolaCalvin19841231,16.0,,
2007-05-05,EllisonKevin19790223,CurranCraig19890823,83.0,,
2007-08-11,TaylorGareth19730225,GreenacreChris19771223,80.0,,
2007-08-11,CurranCraig19890823,ShukerChris19820509,83.0,,
2007-08-14,TaylorGareth19730225,GreenacreChris19771223,85.0,,
2007-08-14,CurranCraig19890823,ShukerChris19820509,72.0,,
2007-08-18,TaylorGareth19730225,ZolaCalvin19841231,89.0,,
2007-08-25,CurranCraig19890823,TaylorGareth19730225,75.0,,
2007-09-01,TremarcoCarl19851011,CurranCraig19890823,71.0,,
2007-09-01,AhmedAdnan19840607,McLarenPaul19761117,66.0,,
2007-09-04,GoodisonIan19721121,StockdaleRobbie19791130,71.0,,
2007-09-04,JonesMike19870815,ShukerChris19820509,46.0,,
2007-09-08,TremarcoCarl19851011,CurranCraig19890823,79.0,,
2007-09-08,KayAntony19821021,StockdaleRobbie19791130,85.0,,
2007-09-08,CurranCraig19890823,ZolaCalvin19841231,17.0,79.0,Injury
2007-09-14,KayAntony19821021,JenningsSteven19841028,76.0,,
2007-09-14,CurranCraig19890823,TaylorGareth19730225,71.0,,
2007-09-22,KayAntony19821021,JenningsSteven19841028,70.0,,
2007-09-22,CurranCraig19890823,TaylorGareth19730225,70.0,,
2007-09-29,KayAntony19821021,StockdaleRobbie19791130,75.0,,
2007-09-29,JonesMike19870815,DaviesSteve19871229,19.0,,
2007-09-29,CurranCraig19890823,JenningsSteven19841028,75.0,,
2007-10-02,KayAntony19821021,McLarenPaul19761117,86.0,,
2007-10-02,CurranCraig19890823,JonesMike19870815,77.0,,
2007-10-06,ZolaCalvin19841231,TaylorGareth19730225,84.0,,
2007-10-06,CurranCraig19890823,ShukerChris19820509,67.0,,
2007-10-12,KayAntony19821021,JenningsSteven19841028,71.0,,
2007-10-12,JonesMike19870815,ShukerChris19820509,71.0,,
2007-10-12,CurranCraig19890823,ZolaCalvin19841231,82.0,,
2007-10-20,ZolaCalvin19841231,TaylorGareth19730225,77.0,,
2007-10-20,CurranCraig19890823,JenningsSteven19841028,89.0,,
2007-10-26,TremarcoCarl19851011,CooperKevin19750208,80.0,,
2007-10-26,CurranCraig19890823,GreenacreChris19771223,87.0,,
2007-11-03,AhmedAdnan19840607,JenningsSteven19841028,63.0,,
2007-11-03,CurranCraig19890823,CooperKevin19750208,63.0,,
2007-11-06,JenningsSteven19841028,KayAntony19821021,65.0,,
2007-11-06,JonesMike19870815,CooperKevin19750208,74.0,,
2007-11-06,CurranCraig19890823,ShukerChris19820509,86.0,,
2007-11-10,ZolaCalvin19841231,GreenacreChris19771223,77.0,,
2007-11-10,CurranCraig19890823,TaylorGareth19730225,77.0,,
2007-11-17,CooperKevin19750208,GreenacreChris19771223,89.0,,
2007-11-17,TaylorAndy19860314,ShukerChris19820509,50.0,,
2007-11-17,HenryPaul19880128,AhmedAdnan19840607,82.0,,
2007-11-24,CansdellSherriffShane19821110,MyrieWilliamsJennison19880517,63.0,,
2007-11-24,ZolaCalvin19841231,TaylorGareth19730225,69.0,,
2007-11-24,CurranCraig19890823,ShukerChris19820509,83.0,,
2007-12-01,MullinJohn19750811,JenningsSteven19841028,82.0,,
2007-12-01,TaylorGareth19730225,ZolaCalvin19841231,82.0,,
2007-12-01,ChorleyBen19820930,StockdaleRobbie19791130,45.0,,
2007-12-04,MyrieWilliamsJennison19880517,JonesMike19870815,75.0,,
2007-12-08,StockdaleRobbie19791130,GoodisonIan19721121,88.0,,
2007-12-15,TaylorGareth19730225,ZolaCalvin19841231,67.0,,
2007-12-15,CurranCraig19890823,MyrieWilliamsJennison19880517,66.0,,
2007-12-22,MyrieWilliamsJennison19880517,AhmedAdnan19840607,76.0,,
2007-12-22,CurranCraig19890823,GreenacreChris19771223,76.0,,
2007-12-26,MyrieWilliamsJennison19880517,ShukerChris19820509,9.0,,
2007-12-26,CurranCraig19890823,ZolaCalvin19841231,74.0,,
2007-12-29,CurranCraig19890823,GreenacreChris19771223,79.0,,
2008-01-01,TaylorGareth19730225,ZolaCalvin19841231,85.0,,
2008-01-01,ChorleyBen19820930,MyrieWilliamsJennison19880517,66.0,,
2008-01-01,CurranCraig19890823,CansdellSherriffShane19821110,89.0,,
2008-01-05,JonesMike19870815,ZolaCalvin19841231,71.0,,
2008-01-08,TremarcoCarl19851011,GreenacreChris19771223,53.0,,
2008-01-08,CurranCraig19890823,TaylorGareth19730225,72.0,,
2008-01-11,ZolaCalvin19841231,JonesMike19870815,62.0,,
2008-01-11,CurranCraig19890823,TaylorGareth19730225,62.0,,
2008-01-16,MullinJohn19750811,JenningsSteven19841028,81.0,,
2008-01-16,CurranCraig19890823,CansdellSherriffShane19821110,75.0,,
2008-01-19,MullinJohn19750811,JenningsSteven19841028,85.0,,
2008-01-19,JonesMike19870815,CansdellSherriffShane19821110,77.0,,
2008-01-19,CurranCraig19890823,ZolaCalvin19841231,69.0,,
2008-01-26,MullinJohn19750811,McLarenPaul19761117,59.0,,
2008-01-26,CurranCraig19890823,TaylorGareth19730225,89.0,,
2008-01-29,MullinJohn19750811,JenningsSteven19841028,77.0,,
2008-01-29,CurranCraig19890823,MyrieWilliamsJennison19880517,79.0,,
2008-02-02,GreenacreChris19771223,ThomasMooreIan19760826,86.0,,
2008-02-02,CurranCraig19890823,MyrieWilliamsJennison19880517,89.0,,
2008-02-09,CurranCraig19890823,MyrieWilliamsJennison19880517,78.0,,
2008-02-12,GreenacreChris19771223,ZolaCalvin19841231,84.0,,
2008-02-16,CurranCraig19890823,GreenacreChris19771223,89.0,,
2008-02-23,MullinJohn19750811,MyrieWilliamsJennison19880517,46.0,,
2008-02-23,ZolaCalvin19841231,ThomasMooreIan19760826,70.0,,
2008-03-01,ZolaCalvin19841231,MyrieWilliamsJennison19880517,64.0,,
2008-03-01,CurranCraig19890823,GreenacreChris19771223,84.0,,
2008-03-08,GreenacreChris19771223,MullinJohn19750811,61.0,,
2008-03-08,AhmedAdnan19840607,ZolaCalvin19841231,61.0,,
2008-03-08,JonesMike19870815,GoodisonIan19721121,40.0,,
2008-03-11,ZolaCalvin19841231,MullinJohn19750811,87.0,,
2008-03-11,GreenacreChris19771223,MyrieWilliamsJennison19880517,70.0,,
2008-03-15,MullinJohn19750811,JenningsSteven19841028,89.0,,
2008-03-15,ZolaCalvin19841231,ShukerChris19820509,70.0,,
2008-03-20,ZolaCalvin19841231,GreenacreChris19771223,90.0,,
2008-03-20,MyrieWilliamsJennison19880517,ShukerChris19820509,59.0,,
2008-03-24,KayAntony19821021,JenningsSteven19841028,74.0,,
2008-03-24,ZolaCalvin19841231,MyrieWilliamsJennison19880517,63.0,,
2008-03-24,CurranCraig19890823,ThomasMooreIan19760826,84.0,,
2008-03-28,ZolaCalvin19841231,MyrieWilliamsJennison19880517,72.0,,
2008-03-28,CurranCraig19890823,GreenacreChris19771223,90.0,,
2008-04-05,KayAntony19821021,MyrieWilliamsJennison19880517,60.0,,
2008-04-05,ZolaCalvin19841231,GreenacreChris19771223,72.0,,
2008-04-05,ShukerChris19820509,JenningsSteven19841028,86.0,,
2008-04-12,DaviesSteve19871229,CansdellSherriffShane19821110,66.0,,
2008-04-12,CurranCraig19890823,ShukerChris19820509,67.0,,
2008-04-19,MullinJohn19750811,CansdellSherriffShane19821110,76.0,,
2008-04-19,CurranCraig19890823,ThomasMooreIan19760826,76.0,,
2008-04-26,CurranCraig19890823,ShukerChris19820509,78.0,,
2008-05-03,JenningsSteven19841028,StockdaleRobbie19791130,58.0,,
2008-05-03,DaviesSteve19871229,ShukerChris19820509,67.0,,
2008-05-03,CurranCraig19890823,CansdellSherriffShane19821110,79.0,,
2008-08-09,SonkoEdrissa19800323,OCallaghanGeorge19790905,60.0,,
2008-08-12,GreenacreChris19771223,BarnettCharlie19880919,61.0,,
2008-08-12,GornellTerry19891216,ThomasMooreIan19760826,82.0,,
2008-08-12,WaterfallLuke19900730,AntwiGodwin19880607,63.0,,
2008-08-16,SavageBas19820107,OCallaghanGeorge19790905,71.0,,
2008-08-16,EddsGareth19810203,ThomasMooreIan19760826,86.0,,
2008-08-23,GreenacreChris19771223,SonkoEdrissa19800323,61.0,,
2008-08-23,ShukerChris19820509,OCallaghanGeorge19790905,61.0,,
2008-08-30,ThomasMooreIan19760826,ShukerChris19820509,71.0,,
2008-08-30,GreenacreChris19771223,CurranCraig19890823,88.0,,
2008-09-02,ThomasMooreIan19760826,ShukerChris19820509,82.0,,
2008-09-02,GreenacreChris19771223,SonkoEdrissa19800323,90.0,,
2008-09-02,BarnettCharlie19880919,KayAntony19821021,63.0,,
2008-09-06,ThomasMooreIan19760826,ShukerChris19820509,66.0,,
2008-09-06,GreenacreChris19771223,CurranCraig19890823,66.0,,
2008-09-13,CurranCraig19890823,GreenacreChris19771223,80.0,,
2008-09-20,CurranCraig19890823,GreenacreChris19771223,78.0,,
2008-09-26,OCallaghanGeorge19790905,SonkoEdrissa19800323,54.0,,
2008-09-26,ShukerChris19820509,JenningsSteven19841028,54.0,,
2008-09-26,CurranCraig19890823,GreenacreChris19771223,87.0,,
2008-10-04,GreenacreChris19771223,SavageBas19820107,76.0,,
2008-10-04,EddsGareth19810203,OCallaghanGeorge19790905,68.0,,
2008-10-06,EddsGareth19810203,JenningsSteven19841028,75.0,,
2008-10-06,ShukerChris19820509,SonkoEdrissa19800323,75.0,,
2008-10-11,EddsGareth19810203,JenningsSteven19841028,55.0,,
2008-10-18,OCallaghanGeorge19790905,EddsGareth19810203,77.0,,
2008-10-18,SonkoEdrissa19800323,ShukerChris19820509,70.0,,
2008-10-21,SonkoEdrissa19800323,EddsGareth19810203,66.0,,
2008-10-24,GreenacreChris19771223,SavageBas19820107,90.0,,
2008-10-24,SonkoEdrissa19800323,ShukerChris19820509,81.0,,
2008-10-24,BarnettCharlie19880919,EddsGareth19810203,81.0,,
2008-10-28,AntwiGodwin19880607,GoodisonIan19721121,90.0,,
2008-10-28,SonkoEdrissa19800323,ThomasMooreIan19760826,81.0,,
2008-10-28,BarnettCharlie19880919,EddsGareth19810203,74.0,,
2008-11-01,GreenacreChris19771223,SavageBas19820107,74.0,,
2008-11-01,SonkoEdrissa19800323,ShukerChris19820509,74.0,,
2008-11-04,SonkoEdrissa19800323,ThomasMooreIan19760826,83.0,,
2008-11-04,HenryPaul19880128,JenningsSteven19841028,83.0,,
2008-11-08,GreenacreChris19771223,EddsGareth19810203,67.0,,
2008-11-13,GreenacreChris19771223,ShukerChris19820509,73.0,,
2008-11-13,SonkoEdrissa19800323,EddsGareth19810203,46.0,,
2008-11-22,GreenacreChris19771223,ThomasMooreIan19760826,46.0,,
2008-11-22,SonkoEdrissa19800323,EddsGareth19810203,46.0,,
2008-11-22,CresswellAaron19891215,ShukerChris19820509,71.0,,
2008-11-25,EddsGareth19810203,GornellTerry19891216,73.0,,
2008-11-25,BarnettCharlie19880919,SonkoEdrissa19800323,79.0,,
2008-11-29,GornellTerry19891216,EddsGareth19810203,71.0,,
2008-12-06,EddsGareth19810203,WilsonMark19790209,82.0,,
2008-12-06,ShukerChris19820509,SonkoEdrissa19800323,86.0,,
2008-12-09,GornellTerry19891216,ThomasMooreIan19760826,93.0,,
2008-12-09,CresswellAaron19891215,SonkoEdrissa19800323,88.0,,
2008-12-09,ShukerChris19820509,EddsGareth19810203,62.0,,
2008-12-13,GornellTerry19891216,SavageBas19820107,58.0,,
2008-12-13,ShukerChris19820509,SonkoEdrissa19800323,63.0,,
2008-12-16,ShukerChris19820509,SonkoEdrissa19800323,68.0,,
2008-12-20,WilsonMark19790209,GreenacreChris19771223,73.0,,
2008-12-26,BarnettCharlie19880919,GornellTerry19891216,76.0,,
2008-12-28,CresswellAaron19891215,SonkoEdrissa19800323,65.0,,
2009-01-24,EddsGareth19810203,KayAntony19821021,46.0,,
2009-01-24,MacauleyJosh19910302,BarnettCharlie19880919,88.0,,
2009-01-27,SavageBas19820107,BarnettCharlie19880919,81.0,,
2009-01-31,SavageBas19820107,ShukerChris19820509,74.0,,
2009-01-31,EddsGareth19810203,GoodisonIan19721121,70.0,,
2009-02-07,SavageBas19820107,SonkoEdrissa19800323,46.0,,
2009-02-14,CresswellAaron19891215,TaylorAndy19860314,55.0,,
2009-02-17,ShukerChris19820509,SonkoEdrissa19800323,63.0,,
2009-02-21,EddsGareth19810203,GoodisonIan19721121,82.0,,
2009-02-21,GornellTerry19891216,ThomasMooreIan19760826,81.0,,
2009-02-21,SonkoEdrissa19800323,BarnettCharlie19880919,80.0,,
2009-02-28,EddsGareth19810203,ShukerChris19820509,70.0,,
2009-02-28,GornellTerry19891216,SavageBas19820107,41.0,,
2009-03-03,GornellTerry19891216,HenryPaul19880128,84.0,,
2009-03-14,SonkoEdrissa19800323,GornellTerry19891216,46.0,,
2009-03-14,CresswellAaron19891215,MayorDanny19901018,60.0,,
2009-03-17,EddsGareth19810203,JenningsSteven19841028,80.0,,
2009-03-17,CurranCraig19890823,BarnettCharlie19880919,68.0,,
2009-03-28,CurranCraig19890823,ThomasMooreIan19760826,74.0,,
2009-04-05,CurranCraig19890823,ThomasMooreIan19760826,81.0,,
2009-04-11,TaylorAndy19860314,CresswellAaron19891215,67.0,,
2009-04-11,EddsGareth19810203,JenningsSteven19841028,81.0,,
2009-04-11,CurranCraig19890823,BarnettCharlie19880919,71.0,,
2009-04-13,EddsGareth19810203,JenningsSteven19841028,46.0,,
2009-04-18,GornellTerry19891216,SavageBas19820107,84.0,,
2009-04-18,CurranCraig19890823,BarnettCharlie19880919,63.0,,
2009-04-18,BurnsRobbie19901115,SonkoEdrissa19800323,76.0,,
2009-04-25,GornellTerry19891216,SonkoEdrissa19800323,62.0,,
2009-04-25,BurnsRobbie19901115,BarnettCharlie19880919,76.0,,
2009-05-02,CresswellAaron19891215,BarnettCharlie19880919,76.0,,
2009-05-02,TaylorAsh19900902,KayAntony19821021,89.0,,
2009-08-08,GornellTerry19891216,CurranCraig19890823,88.0,,
